id,village,village_slug,title,url,status,min_price,occupancy_30,occupancy_30_unavailable,occupancy_30_total,pool,jacuzzi,own,features,properties,geo_lat,geo_lng,discounts
3206720,سیدکلا,seydkola,کلبه چوبی جکوزی دار در بابلکنار - سیدکلا,https://www.jajiga.com/room/3206720,active,4000000,30,9,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.3107,52.7948,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 2}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}, {""percent"": 30, ""type"": ""tomorrow_discount""}]"
3253520,سیدکلا,seydkola,اجاره کلبه سوئیسی در بابلکنار - سیدکلا,https://www.jajiga.com/room/3253520,active,4000000,10,3,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|foosball|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.3187,52.7805,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}]"
3184142,سیدکلا,seydkola,اجاره خانه چوبی استخردار در سیدکلا بابلکنار,https://www.jajiga.com/room/3184142,active,4000000,7,2,30,1,0,False,bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|heating|islamictoilet|kitchen|parking|pool|refrigerator|safetycard|stave|tv|vacuumcleaner|water,مهمان نواز|استخر آب گرم|استخر سرپوشیده,36.3184,52.7811,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3193646,سیدکلا,seydkola,اجاره ویلا در بابلکنار - سیدکلا,https://www.jajiga.com/room/3193646,active,4000000,0,0,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|furniture|hairdryer|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.3116,52.7894,[]
3310486,سیدکلا,seydkola,کلبه سوئیسی در بابلکنار - سیدکلا,https://www.jajiga.com/room/3310486,active,4000000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|table|toilet|vacuumcleaner|water,خوش منظره,36.3119,52.7921,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""first_book""}]"
3215808,سیدکلا,seydkola,کلبه سوئیسی جکوزی دار در بابلکنار - سید کلا,https://www.jajiga.com/room/3215808,active,5000000,17,5,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|foosball|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|safetycard|stave|toilet|tv|vacuumcleaner|water,,36.307,52.79,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3178910,سیدکلا,seydkola,ویلا استخردار در بابلکنار - سیدکلا,https://www.jajiga.com/room/3178910,active,6500000,13,4,30,1,0,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|foosball|furniture|heating|islamictoilet|kitchen|parking|pool|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,مهمان نواز|استخر آب گرم|استخر سرپوشیده,36.3126,52.783,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 6}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}, {""percent"": 10, ""type"": ""today_discount""}]"
3219516,سیدکلا,seydkola,ویلا دوبلکس استخردار در بابل- سیدکلا,https://www.jajiga.com/room/3219516,active,8500000,50,15,30,1,1,False,barbecue|bathroom|billiard|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|microwave|parking|pool|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,خوش منظره|استخر آب گرم|استخر سرپوشیده,36.3107,52.7948,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 5}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3190268,شیردارکلا,shirdarkola,کلبه چوبی در بابلکنار - شیردارکلا - ط بالا,https://www.jajiga.com/room/3190268,active,1500000,0,0,30,0,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|furniture|heating|islamictoilet|kitchen|parking|refrigerator|stave|table|tv|vacuumcleaner|water,,36.3402,52.7767,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 2}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3283346,شیردارکلا,shirdarkola,خانه مبله در بابلکنار - شیردارکلا - ط ۲,https://www.jajiga.com/room/3283346,active,1500000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|tv|vacuumcleaner|water,خوش منظره,36.3454,52.7596,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 6}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 15}]"
3207306,شیردارکلا,shirdarkola,اجاره کلبه سوئیسی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3207306,active,2000000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|tv|water,مهمان نواز,36.3411,52.7715,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3298750,شیردارکلا,shirdarkola,کلبه سوئیسی جکوزی دار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3298750,active,2000000,10,3,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|stave|tv|vacuumcleaner|water,,36.3382,52.7739,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 5}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3187135,شیردارکلا,shirdarkola,ویلا در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3187135,active,2000000,10,3,30,0,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|furniture|heating|iron|islamictoilet|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|washer|water,خوش منظره|مهمان نواز,36.3389,52.7731,"[{""percent"": 20, ""type"": ""duration"", ""min_nights"": 4}, {""percent"": 30, ""type"": ""duration"", ""min_nights"": 7}]"
3258434,شیردارکلا,shirdarkola,اجاره کلبه سوئیسی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3258434,active,2000000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,مهمان نواز,36.3352,52.7665,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 5}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 7}]"
3248416,شیردارکلا,shirdarkola,اجاره کلبه سوئیسی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3248416,active,2100000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|tv|vacuumcleaner|water,,36.3393,52.7742,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3268545,شیردارکلا,shirdarkola,اجاره خانه روستایی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3268545,active,2200000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|firstaidkit|furniture|heating|islamictoilet|kitchen|parking|refrigerator|stave|toilet|tv|vacuumcleaner|water,,36.3373,52.772,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3258654,شیردارکلا,shirdarkola,کلبه چوبی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3258654,active,2300000,20,6,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|table|tv|vacuumcleaner|water,خوش منظره,36.3404,52.7754,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 30, ""type"": ""duration"", ""min_nights"": 10}]"
3307484,شیردارکلا,shirdarkola,خانه ویلایی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3307484,active,2750000,0,0,30,0,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|tv|vacuumcleaner|water,,36.3373,52.7652,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}, {""percent"": 10, ""type"": ""first_book""}]"
3276228,شیردارکلا,shirdarkola,خانه با تراس دلباز در بابلکنار - شیردارکلا - ط ۴,https://www.jajiga.com/room/3276228,active,2800000,3,1,30,0,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|table|tv|water,خوش منظره|مهمان نواز,36.3375,52.7746,[]
3267118,شیردارکلا,shirdarkola,کلبه سوئیسی جکوزی دار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3267118,active,2950000,13,4,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|tv|vacuumcleaner|water,مهمان نواز,36.3296,52.788,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3199443,شیردارکلا,shirdarkola,اجاره کلبه چوبی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3199443,active,2980000,80,24,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|foosball|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,جذاب,36.3386,52.7636,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3209080,شیردارکلا,shirdarkola,کلبه سوئیسی استخردار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3209080,active,3000000,0,0,30,1,0,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|islamictoilet|janitor|kitchen|parking|pool|refrigerator|stave|vacuumcleaner|water,جذاب|استخر روباز,36.3386,52.7753,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3276165,شیردارکلا,shirdarkola,اجاره خانه مبله در بابلکنار - شیردارکلا - ط ۲,https://www.jajiga.com/room/3276165,active,3000000,0,0,30,0,0,False,bathroom|cooler|drawer|electricity|essentials|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|tv|water,خوش منظره|مهمان نواز,36.3377,52.7741,[]
3305898,شیردارکلا,shirdarkola,کلبه سوئیسی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3305898,active,3400000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|refrigerator|stave|toilet|tv|water,,36.3403,52.7704,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3280978,شیردارکلا,shirdarkola,کلبه با وان جکوزی در بابلکنار - شیردارکلا - ط۳,https://www.jajiga.com/room/3280978,active,3500000,27,8,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|tv|vacuumcleaner|water,خوش منظره|جذاب,36.3446,52.7604,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 6}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 15}]"
3276226,شیردارکلا,shirdarkola,اجاره خانه تراس دار در بابلکنار - شیردارکلا - ط ۳,https://www.jajiga.com/room/3276226,active,3500000,20,6,30,0,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|furniture|heating|islamictoilet|kitchen|parking|refrigerator|stave|table|tv|water,خوش منظره,36.3378,52.7747,[]
3264357,شیردارکلا,shirdarkola,کلبه چوبی جکوزی دار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3264357,active,3600000,13,4,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,مهمان نواز,36.3389,52.7727,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 15}]"
3279598,شیردارکلا,shirdarkola,کلبه سوئیسی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3279598,active,3990000,30,9,30,0,0,False,bathroom|cooler|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,مهمان نواز,36.3396,52.7607,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}]"
3283844,شیردارکلا,shirdarkola,کلبه سوئیسی با جکوزی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3283844,active,4200000,13,4,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.3352,52.7701,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 6}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 15}]"
3154396,شیردارکلا,shirdarkola,کلبه چوبی جکوزی دار در بابلکنار,https://www.jajiga.com/room/3154396,active,4950000,10,3,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|food|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|tv|vacuumcleaner|water,خوش منظره|حیاط دار,36.3395,52.7733,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 7}]"
3222812,شیردارکلا,shirdarkola,کلبه چوبی استخردار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3222812,active,5000000,53,16,30,1,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|furniture|heating|islamictoilet|kitchen|parking|pool|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,استخر آب گرم|استخر روباز,36.339,52.7709,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3234782,شیردارکلا,shirdarkola,اجاره کلبه سوئیسی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3234782,active,5500000,0,0,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.338,52.7752,[]
3224492,شیردارکلا,shirdarkola,کلبه سوئیسی استخردار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3224492,active,6480000,57,17,30,1,0,False,bathroom|cooler|electricity|essentials|fireextingu|furniture|hairdryer|heating|islamictoilet|janitor|kitchen|parking|pool|refrigerator|toilet|vacuumcleaner|water,خوش منظره|استخر آب گرم|استخر سرپوشیده,36.3407,52.7636,"[{""percent"": 10, ""type"": ""today_discount""}, {""percent"": 10, ""type"": ""tomorrow_discount""}]"
3304015,شیردارکلا,shirdarkola,کلبه سوئیسی با استخر و جکوزی در بابلکنار,https://www.jajiga.com/room/3304015,active,7000000,10,3,30,1,1,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|jacuzzi|janitor|kitchen|pool|refrigerator|stave|toilet|tv|vacuumcleaner|water,جذاب|استخر آب گرم|استخر سرپوشیده,36.3403,52.7704,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 2}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3279016,شیردارکلا,shirdarkola,ویلا وان جکوزی در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3279016,active,7000000,0,0,30,0,1,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|firstaidkit|foosball|furniture|hairdryer|heating|islamictoilet|jacuzzi|kitchen|microwave|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|washer|water,خوش منظره|جذاب|مهمان نواز,36.3432,52.7684,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 7}, {""percent"": 10, ""type"": ""today_discount""}, {""percent"": 10, ""type"": ""tomorrow_discount""}]"
3264676,شیردارکلا,shirdarkola,کلبه سوئیسی استخردار بابلکنار - شیردارکلا,https://www.jajiga.com/room/3264676,active,8000000,33,10,30,1,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|foosball|furniture|heating|islamictoilet|janitor|kitchen|parking|pool|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,خوش منظره|جذاب|مهمان نواز|استخر آب گرم|استخر سرپوشیده,36.3402,52.7759,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3293613,شیردارکلا,shirdarkola,کلبه سوئیسی استخردار در بابلکنار - شیردارکلا,https://www.jajiga.com/room/3293613,active,9000000,37,11,30,1,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|firealarm|fireextingu|firstaidkit|furniture|hairdryer|heating|islamictoilet|kitchen|parking|pool|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,خوش منظره|مهمان نواز|استخر آب گرم|استخر سرپوشیده,36.3358,52.7758,[]
3176224,شیردارکلا,shirdarkola,کلبه سوئیسی استخردار در بابلکنار,https://www.jajiga.com/room/3176224,active,9680000,13,4,30,1,0,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|food|furniture|heating|islamictoilet|janitor|kitchen|parking|pool|refrigerator|stave|table|tv|vacuumcleaner|water,خوش منظره|مهمان نواز|استخر سرپوشیده|استخر آب گرم,36.3395,52.7733,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 7}]"
3178917,شیردارکلا,shirdarkola,کلبه سوئیسی استخردار در سوادکوه - شیردارکلا,https://www.jajiga.com/room/3178917,active,10000000,73,22,30,1,0,False,barbecue|bathroom|cooler|drawer|electricity|essentials|fireextingu|furniture|heating|islamictoilet|kitchen|parking|pool|refrigerator|stave|table|toilet|vacuumcleaner|water,جذاب|اقامتگاه خاص|حیاط دار|مهمان نواز|استخر آب گرم|استخر روباز,36.3337,52.774,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 5}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3157383,شیردارکلا,shirdarkola,ویلا با جکوزی در سوادکوه - شیردارکلا,https://www.jajiga.com/room/3157383,active,10000000,0,0,30,0,1,False,barbecue|bathroom|billiard|cooler|drawer|electricity|essentials|foosball|furniture|heating|islamictoilet|jacuzzi|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|washer|water,لوکس|خوش منظره|مهمان نواز,36.3377,52.7751,"[{""percent"": 20, ""type"": ""duration"", ""min_nights"": 30}]"
3285158,قرآن تالار,quran_talar,کلبه سوئیسی در بابلکنار - قران تالار,https://www.jajiga.com/room/3285158,active,1400000,13,4,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|firstaidkit|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|table|toilet|water,خوش منظره,36.3051,52.7811,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 7}]"
3212511,قرآن تالار,quran_talar,کلبه چوبی دوبلکس در بابلکنار - قرآن تالار,https://www.jajiga.com/room/3212511,active,1700000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|tv|vacuumcleaner|water,مهمان نواز,36.305,52.7788,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
3283885,قرآن تالار,quran_talar,کلبه سوئیسی جکوزی دار در بابلکنار - قران تالار,https://www.jajiga.com/room/3283885,active,2000000,7,2,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|firstaidkit|furniture|heating|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|water,,36.3054,52.7807,[]
3289641,قرآن تالار,quran_talar,کلبه سوئیسی با جکوزی در بابلکنار - قرآن تالار,https://www.jajiga.com/room/3289641,active,2200000,0,0,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|food|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.3071,52.7778,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3291421,قرآن تالار,quran_talar,کلبه با وان‌ جکوزی در بابلکنار - قرآن‌ تالار,https://www.jajiga.com/room/3291421,active,2650000,27,8,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|furniture|hairdryer|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,جذاب|مهمان نواز,36.3061,52.7768,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3289341,قرآن تالار,quran_talar,کلبه سوئیسی رو به جنگل در بابلکنار - قرآن تالار,https://www.jajiga.com/room/3289341,active,2800000,17,5,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|food|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,جذاب|مهمان نواز,36.3071,52.778,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3293846,قرآن تالار,quran_talar,کلبه بالکن دار با جکوزی در بابلکنار - قرآن تالار,https://www.jajiga.com/room/3293846,active,2900000,7,2,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|food|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|toilet|tv|vacuumcleaner|water,,36.3069,52.7779,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}]"
3281922,قرآن تالار,quran_talar,کلبه چوبی در در بابلکنار - قرآن تالار,https://www.jajiga.com/room/3281922,active,3000000,0,0,30,0,0,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|furniture|heating|islamictoilet|janitor|kitchen|parking|refrigerator|stave|toilet|tv|vacuumcleaner|water,,36.3081,52.7819,"[{""percent"": 10, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 20, ""type"": ""duration"", ""min_nights"": 10}, {""percent"": 10, ""type"": ""first_book""}]"
3212136,قرآن تالار,quran_talar,کلبه سوئیسی جکوزی دار در بابلکنار - قرآن تالار,https://www.jajiga.com/room/3212136,active,3200000,30,9,30,0,1,False,barbecue|bathroom|cooler|electricity|essentials|fireextingu|furniture|heating|islamictoilet|jacuzzi|janitor|kitchen|parking|refrigerator|stave|table|tv|vacuumcleaner|water,مهمان نواز,36.3068,52.7778,"[{""percent"": 5, ""type"": ""duration"", ""min_nights"": 3}, {""percent"": 10, ""type"": ""duration"", ""min_nights"": 10}]"
